ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
477,72325.0,Comparison between oral antibiotics and probiotics as bowel preparation for elective colon cancer surgery to prevent infection: prospective randomized trial.,eng,Surgery,,,,3.0,1/14/03,493-503,
478,516758.0,Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classification using a motion observer.,ENG,IEEE transactions on nuclear science,,0018-9499,57.0,5.0,8/26/10,2571,{Taek-Soo LeeW Paul SegarsXin HeJing TangBenjamin M W Tsui}
479,,Adipocyte is a non-trivial dynamic partner of breast cancer cells.,eng,The International journal of developmental biology,Int. J. Dev. Biol.,1696-3547,55.0,7.0,1/11/01,851-9,{Marie-Pierre ChenardNassim Dali-YoucefEmilie BuacheMarie-Christine RioJinxiang Tan}
480,145874.0,HRQoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina.,eng,Scandinavian cardiovascular journal : SCJ,Scand. Cardiovasc. J.,1651-2006,43.0,2.0,1/9/04,Sep-94,{Michael LutherKari KorpilahtiMatti R TarkkaHeini HuhtalaJari LaurikkaJan-Ola WistbackaPertti Loponen}
481,,,,Rheumatology (Oxford),Rheumatology (Oxford England),1462-0324,45.0,3.0,,343-7,{A. RavelliS. Magni-ManzoniA. PistorioM. BandeiraA. MartiniE. SalaA. FalconeA. BuoncompagniN. RupertoA. Loy}
482,889580.0,Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions,,Pain,Pain,0304-3959,80.0,3.0,,577-588,{F. KeefeB. PetersonD. Weiner}
483,732272.0,Analysis of responses of radiology personnel to a simulated mass casualty incident after the implementation of an automated alarm system in hospital emergency planning.,,,EMERG RADIOL,1070-3004,18.0,2.0,1/11/04,119-126 8p,{Linsenmaier UGeyer LLK_rner MMeisel CDWirth SReiser MF}
484,351877.0,Community nursing issues in Maori mental health.,,Australian & New Zealand Journal of Mental Health Nursing,AUST NZ J MENT HEALTH NURS,1324-3780,,2.0,6/1/96,54-62,{A StreetC Walsh}
485,276000.0,Tobacco-related scenes in television dramas for young Japanese audiences,eng,Tob Control,Tobacco control,0964-4563,8.0,3.0,1/1/99,350,{T. Sone}
486,378289.0,Alkaline phosphatase activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats.,eng,Physiological research / Academia Scientiarum Bohemoslovaca,Physiol Res,0862-8408,49.0,2.0,1/1/00,269-77,{L LenhardtS MozesA Martinkov}
487,684476.0,,eng,Physiotherapy,Physiotherapy,1873-1465,96.0,1.0,1/10/03,68-74,{Janet WebberFiona Liddell}
488,467344.0,Primary Banded Roux-en-Y Gastric Bypass: a Systematic Review.,,,,,,0.0,,,{NULL}
489,39687.0,Improving referrals to fracture clinic from the paediatric emergency department an intervention.,,,,,0.0,0.0,,-,{O. CallenderJ. CravenC. Martin}
490,697880.0,Health literacy and child health promotion: Implications for research clinical care and public policy,,Pediatrics,,,,,,S306-S314,{Rudd R.Guez G.Sanders L.M.Baur C.Shaw J.S.}
491,,Persistence of profenophos and quinolphos on cultivated cucumber and its removal,,,,,6.0,0.0,1/14/01,917-920,{B. VijayalakshmiD. Siva Rama PrasadD. RaveendranathK. Sri Rama MurthyA. Harinatha Reddy}
492,,Cognitive impairment and risk of cardiovascular events and mortality.,eng,European heart journal,Eur. Heart J.,,33.0,14.0,1/12/07,1777-86,{Salim YusufMartin O'DonnellCraig AndersonIrene MarzonaPeter SleightJeff ProbstfieldAntonio DansPeggy GaoJackie BoschKoon Teo}
493,208435.0,Comparison of tunnel positions in single-bundle anterior cruciate ligament reconstructions using computer navigation.,eng,,Knee Surg Sports Traumatol Arthrosc,1433-7347,18.0,9.0,1/10/09,1282-9,{Travis G MaakThomas L WickiewiczVolker MusahlJames E VoosAndrew D Pearle}
494,556624.0,Fludarabine vs cladribine plus busulfan and low-dose TBI as reduced intensity conditioning for allogeneic hematopoietic stem cell transplantation: a prospective randomized trial,,,,,39.0,4.0,1/7/01,193-9,{D. J. WeisdorfD. DouekY. TanL. J. BurnsJ. S. MillerB. R. BlazarM. AroraT. DeForM. L. MacMillanM. MarkovaJ. E. WagnerJ. N. BarkerT. Repka}
495,36253.0,[Limited experience in adrenocortical function tests in infants].,jpn,Horumon to rinsho. Clinical endocrinology,Horumon To Rinsho,0045-7167,,4.0,4/1/68,273-6,{Y HiroseS KurataY Abe}
496,422857.0,Does this patient have obstructive sleep apnea?: The Rational Clinical Examination systematic review.,,JAMA,,,310.0,7.0,1/13/08,731-741,
497,720372.0,APPLICATION OF AGING MANAGEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE SUPPORT STRUCTURES,,Proceedings of the Asme Pressure Vessels and Piping Conference 2010 Vol 7,,978-0-7918-4926-2,0.0,0.0,1/10/01,,{H. Q. XuM. SnyderS. FyfitchA. ChetaG. BezdikianV. N. ShahT. R. LiszkaiH. CharkasN. GuptaY. ShojiC. S. BajwaC. MayM. SanwarwalaM. BrumovskyI. Ezekoye}
498,863342.0,Molecular detection of hepatitis B virus: Recent developments,,LaboratoriumsMedizin,,,29.0,,1/5/01,33-43,{B. WeberA. Berger}
499,,Droperidol vs metoclopramide for prophylaxis of postoperative nausea and vomiting after breast cancer surgery,,,,,28.0,0.0,1/11/01,141,{F. ColettaS. D'ArienzoP. SansoneC. AurilioM. C. PaceG. ZagariaR. Stumbo}
500,941515.0,Is prolonged use of computer games a risk factor for deep venous thrombosis in children?,,Clinical medicine (London England),Clin Med,,4.0,2.0,,190-1,{Richard J. A. Murrin}
501,641972.0,[Pelvic floor training for women with urinary incontinence].,,Forsinket implementering af internationale retningslinjer for computertomografi med iodholdigt kontraststof .,,1603-6824,169.0,7.0,12/7/02,593-5,{Sren BrostrmGunnar Lose}
502,699523.0,Regulating free speech,English,,,,,2.0,1/1/91,289-318,{David Dyzenhaus}
503,946112.0,,,Journal of Women & Aging,,0895-2841,23.0,,,,{Jennifer Davis-Berman}
504,958639.0,Ethically justified system-level decisions in health care: Toward a decision support workbook for healthcare leaders,,Dissertation Abstracts International: Section B: The Sciences and Engineering,,-94325,70.0,1.0,1/9/01,238,{Bashir Jiwani}
505,850418.0,Takayasu's arteritis with multiple intracranial aneurysms,,TAKAYASUSCHE ARTERIITIS MIT MULTIPLEN INTRAKRANIELLEN ANEURYSMEN,,0428-8246,23.0,1.0,,60-61,
506,,Intravenous cyclophosphamide in patients with chronic systemic inflammatory diseases: morbidity and mortality.,eng,Scandinavian journal of rheumatology,Scand. J. Rheumatol.,0300-9742,37.0,2.0,1/8/03,130-4,{E A M JanssenC BrodinP OgreidK KjellevoldL G GranssonL VattenP R RomundstadR OmdalK Wildhagen}
507,168889.0,Trends in domestic violence service and leadership: implications for an integrated shelter model,,Administration and policy in mental health,Adm Policy Ment Health,0894-587X,27.0,5.0,,339-52,{M. B. PhilipR. A. Hayward}
508,,[Clinical and histologic results of treatment of serous pulp inflammations with Ledermix].,pol,Czasopismo stomatologiczne,Czas Stomatol,Nov-53,20.0,11.0,1/1/67,1145-53,{H Zakrzewska-Jastrzebska}
509,782211.0,Application of a model based on fuzzy logic for evaluating nursing diagnostic accuracy of students,English,International Journal of Medical Informatics,,,82.0,9.0,,875-81,
510,473599.0,The effectiveness of N-acetylcysteine in preventing contrast-induced nephropathy in patients undergoing contrast-enhanced computed tomography: a meta-analysis of randomized controlled trials (Provisional abstract),,International Urology and Nephrology,,0301-1623,,5.0,1/13/01,,{Yh HsuMs YaoCs WongCh BaiMy WuYf LinCy HsiangKw TamYw LiHf Hsiang}
511,915463.0,[Commentary on] Gait changes in children with cerebral palsy following a neuro-developmental treatment course. Adams M Chandler L Shuhmann K PEDIATRIC PHYSICAL THERAPY 2000;12:114-120,,Pediatric physical therapy,,,14.0,1.0,1/2/01,55-56 2p,{J. Slusarski}
512,476199.0,Cognitive Outcome of Pediatric Moyamoya Disease.,,,,2005-3711,,6.0,,440-4,
513,405141.0,Fruit consumption and risk of type 2 diabetes: results from three prospective longitudinal cohort studies.,,,,1756-1833,347.0,-1.0,1/13/01,f5001,{Rob M van DamFrank B HuIsao MurakiJoann E MansonFumiaki ImamuraQi SunWalter C Willett}
514,213794.0,A biomechanical study of replacement of the posterior cruciate ligament with a graft. Part II: Forces in the graft compared with forces in the intact ligament,,,,,79.0,3.0,1/1/97,381-386,{K.L. ArmstrongG.A.M. FinermanK.L. MarkolfM.S. ShapiroJ.R. Slauterbeck}
515,408902.0,The safety and immunogenicity of rotavirus vaccination in infants with intestinal failure,,J. Pediatric Infect. Dis. Soc.,,-14400,3.0,1.0,,57-65,
516,89897.0,,eng,,JAMA Otolaryngol Head Neck Surg,2168-619X,140.0,,,383-4,{Eric J LentschJordan Whitney RawlMichael J Caplan}
517,187552.0,Protective effect of ginsenoside Rb1 against myocardial ischemia/reperfusion injury in streptozotocin-induced diabetic rats,,Molecular Biology Reports,,0301-4851,38.0,7.0,1/11/01,4327-4335,{Y. WuZ. Y. XiaH. M. LiuS. Q. LeiL. ZhangJ. J. XuB. ZhaoJ. Dou}
518,,Comparative in vitro performance of three small-volume valved holding chambers with beclomethasone/formoterol pressurized metered dose inhaler.,eng,,J Aerosol Med Pulm Drug Deliv,1941-2703,26.0,4.0,1/13/08,223-7,{Kamel AlhanoutJean-Christophe DubusTalita Mota GoncalvesVeronique AndrieuAlain NicolayDavi Pereira de Santana}
519,656518.0,The effectiveness of anti-illicit-drug public-service announcements: a systematic review and meta-analysis.,eng,Journal of epidemiology and community health.,,1470-2738,65.0,10.0,1/11/10,834-40,{Julio S G MontanerKora DebeckEvan WoodThomas KerrEdward J MillsDan Werb}
520,925315.0,[Use of statins prior to or following invasive therapy for coronary artery disease].,chi,CHUNG-HUA I HSUEH TSA CHIH [CHINESE MEDICAL JOURNAL],Chung Hua I Hsueh Tsa Chih,0376-2491,85.0,40.0,10/26/05,15-Jul,{Wei Gao}
521,130308.0,Malignant lymphomas of the oral region.,engfre,Canadian Forces Dental Services quarterly,Can Forces Dent Serv Q,,18.0,1.0,1/1/77,7-Jan,{J R TrottD J MorrowD W Buntine}
522,237077.0,Women's experiences of acupuncture during labour,,British Journal of Midwifery,,0969-4900,21.0,4.0,1/13/01,,
523,600827.0,Nutritional supplementation for hip fracture aftercare in the elderly.,eng,Cochrane Database Syst. Rev.,,1469-493X,-1.0,4.0,1/1/00,CD001880,{A AvenellH H Handoll}
524,,Quality of life factors and survival after total or extended maxillectomy for sinonasal malignancies.,eng,Journal Of Oral And Maxillofacial Surgery: Official Journal Of The American Association Of Oral And Maxillofacial Surgeons,,1531-5053,73.0,4.0,1/15/04,759-63,{James MurphyAmal IsaiahJoshua E LubekJeffrey S Wolf}
525,67292.0,Epithelial Splicing Regulatory Proteins 1 (ESRP1) and 2 (ESRP2) Suppress Cancer Cell Motility via Different Mechanisms.,eng,The Journal of biological chemistry,J. Biol. Chem.,1083-351X,289.0,40.0,,27386-99,
526,,,eng,Chinese medical journal,Chin. Med. J.,0366-6999,121.0,19.0,5/8/10,1945-52,{Zhi-yuan ZhangWei-liu QiuJia-wei Zheng}
527,254327.0,,eng,Occupational Medicine-Oxford,,0962-7480,58.0,2.0,,Jul-83,{Jos H VerbeekRob KokJan L HovingFrederieke G SchaafsmaFrank J H van DijkPaul B A Smits}
528,556803.0,Neurocognitive assessment in 13 patients affected by muchopolysaccharidosis IVA (MPS IVA),,,,,37.0,1.0,1/14/01,,{M. RigoldiS. GasperiniB. M. Del MenicoF. NichelliA. BonciminoM. CalabriaP. MeregalliR. Parini}
529,73792.0,,,Environmental toxicology and pharmacology,Environ. Toxicol. Pharmacol.,1872-7077,37.0,,1/14/01,195-201,{Marlon BargEmilio L StreckLara M GomesVanessa M AndradeDaniela D LeffaFelipe Dal-PizzolFabricia PetronilhoFrancieli VuoloMilena Carvalho-SilvaFernanda BalbinotGislaine T Rezin}
530,484593.0,New anticoagulants for atrial fibrillation.,eng,J. Cardiovasc. Med.,,1558-2027,10.0,6.0,1/9/06,,{Raffaele De CaterinaGiulia RendaSteen Dalby Kristensen}
531,351700.0,Our Health Counts -- Unmasking Health and Social Disparities among Urban Aboriginal People in Ontario.,English,Dissertation Abstracts International A: The Humanities and Social Sciences,,,0.0,0.0,,,
532,105981.0,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity.,,Science (New York N.Y.),Science,1095-9203,316.0,5826.0,,889-94,
533,408198.0,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1 _2 and  along their extrasynaptic cell membrane.,eng,Neuroscience,Neuroscience,1873-7544,254.0,-1.0,,80-96,{H H_gerW SieghartT KlausbergerI MilenkovicM VasiljevicD Maurer}
534,30272.0,Glial cells in amyotrophic lateral sclerosis.,ENG,Experimental neurology,Exp. Neurol.,1090-2430,-1.0,-1.0,,,{T PhilipsJ D Rothstein}
535,623367.0,Diagnosing acute cardiac ischemia in the emergency department: a systematic review of the accuracy and clinical effect of current technologies.,eng,Annals of Emergency Medicine American College of Emergency Physician's Research Forum,,,37.0,5.0,1/1/05,453-60,{J P IoannidisJ LauC MilchD SalemP W ChewN TerrinE M Balk}
536,,,eng,Paediatrics & child health,,1918-1485,5.0,2.0,3/1/00,105,{NULL}
537,449003.0,,,,,,0.0,0.0,,,{NULL}
538,299297.0,Employing a youth-led adult-guided framework: why drive high? social marketing campaign.,,Family & Community Health,,0160-6379,34.0,4.0,1/11/10,319-330,{Terry-Lynne MarkoTyler Watt}
539,302268.0,,English,,,,47.0,3.0,1/6/01,230-232,{Robert J. Flynn}
540,,,eng,,,,54.0,2.0,1/4/01,435-40,{A. M. WalkerJ. XerryK. DaviesN. C. ElvissR. J. Owen}
541,520843.0,,eng,AJR. American Journal Of Roentgenology,AJR Am J Roentgenol,0361-803X,184.0,5.0,1/5/05,1652-6,{Duncan M BrooksPramit M PhalRory Wolfe}
542,460786.0,,,,,,0.0,0.0,,,{NULL}
543,866131.0,,,Cancer Biotherapy,,1062-8401,10.0,3.0,1/1/95,,{V. LorussoM. De LenaM. GuidaM. CorrealeI. AbbateA. LatorreA. CasamassimaM. D. Musci}
544,751811.0,School soft drink intervention study,,BMJ,,,329.0,,1/4/01,E315-6,{S. A. FrenchM. StoryP. J. Hannan}
545,436781.0,Hoarse voice in adults: An evidence-based approach to the 12 minute consultation.,,,,,0.0,0.0,,,{NULL}
546,796900.0,Chronic compartment syndrome an important cause of work-related upper limb disorder,,Rheumatology (Oxford),Rheumatology (Oxford England),1462-0324,44.0,11.0,1/5/01,1442-6,{J. P. HeathR. L. WilliamsM. H. Pritchard}
547,491837.0,Sleep sleep-dependent procedural learning and vigilance in chronic cocaine users: Evidence for occult insomnia,English,,,,82.0,3.0,1/6/01,238-49,{R. T. MalisonE. F. Pace-SchottV. CoricP. T. MorganR. StickgoldZ. H. Sahul}
548,893227.0,A screening methodology for crowdsourcing video QoE evaluation,,,,,0.0,0.0,1/14/01,,{E. Anegekuh L. Sun L. Ifeachor}
549,525874.0,Potential for inter-observer and intra-observer variability in x-ray review to establish stone-free rates after lithotripsy.,eng,,,0022-5347,,3.0,3/1/92,559-62,{D CaronS J WitchellM A JewettE L St LouisR R GrayC BombardierS KumraK E PsihramisM R Ryan}
550,26475.0,Situating universal design architecture: designing with whom?,ENG,Disability and rehabilitation,Disabil Rehabil,1464-5165,-1.0,-1.0,7/28/14,,
551,476191.0,Endovascular Treatment of Ruptured Large or Wide-Neck Basilar Tip Aneurysms Associated with Moyamoya Disease Using the Stent-Assisted Coil Technique.,ENG,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,,1532-8511,-1.0,-1.0,7/24/15,,{Yibin FangPengfei YangJianmin LiuYi XuQinghai HuangWenyuan ZhaoDongwei DaiYan Chen}
552,719389.0,Subjective states: A more robust model,,Games and Economic Behavior,,0899-8256,67.0,2.0,1/9/01,408-427,{K. SeoL. G. Epstein}
553,467318.0,The fundamental role of bone morphogenetic protein 15 in ovarian function and its      involvement in female fertility disorders.,,,,,0.0,0.0,,,{NULL}
554,268361.0,Giant-cell tumour of the knee: the condition of the cartilage after treatment by curettage and cementing,eng,,The Journal of bone and joint surgery. British volume,,89.0,3.0,1/7/01,361-5,{K. JonssonA. RydholmI. KristianssonD. HeinegardF. V. von SteyernP. Mannfolk}
555,664795.0,Diagnostic accuracy of endoscopic ultrasound-guided fine-needle aspiration for solid pancreatic lesion: a systematic review.,eng,Journal of cancer research and clinical oncology,J. Cancer Res. Clin. Oncol.,1432-1335,,9.0,1/12/09,,{Hangcheng ZhouRenbao YangJiong ChenYunlian XiaYin Lu}
556,102180.0,Safety tolerability and sustained weight loss over 2 years with the once-daily human GLP-1 analog liraglutide.,eng,International journal of obesity (2005),,,36.0,6.0,1/12/06,843-54,{R CarraroM F RasmussenL NiskanenA HarperN FinerS R_ssnerM KunesovaL Van GaalM E J LeanA AstrupA RissanenM J Savolainen[Collective Name] NN8022-1807 Investigators}
557,258486.0,Web-based nutrition education intervention improves self-efficacy and self-regulation related to increased dairy intake in college students,English,,,,110.0,11.0,,1723-7,{Kathy W HosigSharon M Nickols-RichardsonKavita H PoddarSusan E DuncanEileen S Anderson}
558,961081.0,,,American Acupuncturist,,1520-7714,63.0,0.0,1/13/01,25-26,{NULL}
559,52681.0,Retrograde nailing of humeral shaft fractures,,,,,,350.0,1/1/98,26-39,{M. RunkelJ. BlumP. M. Rommens}
560,828156.0,Behavioral and cognitive measurements predict scores on the MAST: a 3-year prospective study.,eng,,Alcoholism clinical and experimental research,,,7.0,10/1/96,,{V HesselbrockA W Deckel}
561,,Development of a SNP genotyping panel and a medical decision support algorithm to predict drug response in schizophrenia,,Klinik Psikofarmakoloji Bulteni,Klin.Psikofarmakol.Bul.,1017-7833,21.0,0.0,1/11/01,S156-S157,{Y. A. SonG. UstunkarM. A. DokeH. A. DomY. Y. Tuncel}
562,,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY.,,Journal of Nursing UFPE / Revista de Enfermagem UFPE,,1981-8963,6.0,11.0,1/12/11,2761-2769 9p,{Gerlane ngela da Costa MoreiraDenyse Dutra Alencar VasconcelosAmanda Costa de FreitasCarla Cristina Braga MaranhoDanielle Figueiredo Patricio}
563,180977.0,,,,,,33.0,0.0,1/4/01,398-407,
564,828214.0,Transference-focused psychotherapy v. treatment by community psychotherapists for borderline personality disorder: randomised controlled trial.,eng,The British journal of psychiatry : the journal of mental science,Br J Psychiatry,1472-1465,196.0,5.0,1/10/05,389-95,{Philipp MartiusAnna BuchheimPeter BuchheimSusanne H_rzMichael RentropCord BeneckePeter SchusterMelitta Fischer-KernStephan Doering}
565,,The changing residential environments of older people,,,,,,0.0,1/11/01,207-220,{Basta Beard Beard Beel-Bates Bierman Bowling Cagney Calkins Carder Carlsson Chan Clark Clarke Cutchin Cutler Davidoff Diehl Doty Durrett Feldman Foote Freedman Gaugler Gitlin Gitlin Glass Golant Golant Golant Golant Golant Golant Golant Grafova Gross Hunt AlleyStephen M. Golant}
566,677752.0,A systematic review of the surgical treatment of large incisional hernia.,eng,Hernia : the journal of hernias and abdominal wall surgery,Hernia,,19.0,1.0,,89-101,{L TimmermansJ C SliekerJ F LangeE B DeerenbergJ JeekelD P HogerzeilP H C Eilers}
567,107417.0,Fast-food habits weight gain and insulin resistance (the CARDIA study): 15-year prospective analysis.,,Lancet,Lancet,1474-547X,365.0,9453.0,1/5/01,36-42,{David R JacobsDavid S LudwigCara B EbbelingAlex I KartashovMartha L SlatteryLinda Van HornMark A Pereira}
568,141282.0,Early prenatal survival in relation to the parental environment in sheep: A review,,,,0921-4488,29.0,2.0,6/29/98,143-156,{E DecuypereE DewilD VanmontfortH Michels}
569,,,,,,,33.0,2.0,1/10/01,163-176,{J. SkeesT. K. Race}
570,621640.0,Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis.,eng,,,1041-6102,12.0,2.0,6/1/00,,{J McCuskerF PrimeauM ColeL HanF Bellavance}
571,647583.0,,engpor,Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileira de Pneumologia e Tisilogia,,1806-3756,37.0,,,,
572,361080.0,,,JOGNN: Journal of Obstetric Gynecologic & Neonatal Nursing,,0884-2175,41.0,0.0,1/12/01,,
573,283168.0,,,Harefuah,,,151.0,7.0,1/12/01,421-6 435 434,
574,52633.0,Monteggia lesions in adults. A multicenter Bota study,eng,,,,62.0,0.0,1/1/96,78-83,
575,74821.0,Progesterone receptor PROGINS and +331G/A polymorphisms confer susceptibility to ovarian cancer: a meta-analysis based on 17 studies.,eng,,Tumour Biol.,1423-0380,35.0,3.0,1/14/03,,{Xinran WangChenhuan DingLilan ChenShu LiTing LiuXia YinYou WangXiangjun SunWen DiHe Li}
576,373015.0,Gene analysis of steroid 5 alpha-reductase 1 in hyperandrogenic women,,Croatian Medical Journal,Croat.Med.J.,0353-9504,46.0,4.0,1/5/01,,{B. HeljicR. KomelI. EminovicF. GavrankapetanovicJ. PrezeljJ. Karamehic}
577,529562.0,Intravenous insulin treatment in acute stroke: a systematic review and meta-analysis of randomized controlled trials.,,,Int J Stroke,1747-4949,9.0,,,489-93,{P MichelV PapavasileiouG NtaiosA BargiotaK Makaritsis}
578,574242.0,Hospitalized heart failure patients with preserved vs. reduced     ejection fraction in Dubai United Arab Emirates: a prospective     study,English,European journal of heart failure,,,,,1/14/01,454-460,{Al Sayed Hussain ASaheb Sharif-Askari NSulaiman SAAl-Mulla AATabatabai SSaheb Sharif-Askari F}
579,966388.0,Multiple endocrine neoplasia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene,English,Yonsei Medical Journal,Yonsei Med.J.,,49.0,4.0,,655-661,{H. ChoiE. S. KangS. K. LimS. Y. JeongH. C. LeeH. J. KimS. KimY. RheeY. H. LeeJ. H. MoonK. R. KimC. W. AhnB. S. ChaE. J. Lee}
580,919014.0,[Anesthetic gases exposure: findings from a 13 year environmental and biological monitoring in a hospital company].,ita,Patologie asbesto correlate in congiunti di lavoratori del settore cemento-amianto.,,,29.0,3.0,1/7/07,411-3,{M A SanchezS RitzuV CapelliP BoccalonG Arcangeli}
581,494428.0,Out-of-hospital cardiac arrests occurring in southern Ontario health care clinics: bystander cardiopulmonary resuscitation and automated external defibrillator use.,eng,Canadian family physician Medecin de famille canadien,Can Fam Physician,1715-5258,56.0,6.0,1/10/06,e213-8,{Karen K LamSteven C BrooksLaurie J Morrison}
582,55809.0,Diffusion tensor imaging of deep gray matter in children treated for brain malignancies.,,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,Childs Nerv Syst,1433-0350,30.0,4.0,1/14/04,631-8,{Anna NideckerSiamak ArdekaniE Mark MahoneFirouzeh TannaziJarunee IntrapiromkulMoody WharamLarry J BrantAlena Horsk}
583,368651.0,A randomized controlled trial of paracetamol versus morphine for the treatment of acute painful crisis of sickle cell disease,,,,,20.0,5.0,,S149,{R. Rehmani}
584,,Puberty suppression in adolescents with gender identity disorder: a prospective follow-up study,English,Journal of Sexual Medicine,,,8.0,8.0,1/11/01,2276-83,{T. A. DoreleijersP. T. Cohen-KettenisA. L. de VriesT. D. Steensma}
585,435904.0,A meta-analysis of clinical trials comparing mirtazapine with selective serotonin reuptake inhibitors for the treatment of major depressive disorder.,,,,,0.0,0.0,,,{NULL}
586,407245.0,Group physiotherapy provides similar outcomes for participants after joint replacement surgery as 1-to-1 physiotherapy: a sequential cohort study.,eng,,Arch Phys Med Rehabil,1532-821X,90.0,10.0,1/9/10,1727-33,{Corinne L CoulterJennie M ScarvellJeanie M Weber}
587,918698.0,Sevoflurane postconditioning converts persistent ventricular fibrillation into regular rhythm.,eng,European Journal Of Anaesthesiology,Eur J Anaesthesiol,,26.0,9.0,1/9/09,766-71,{Fengjiang ZhangGang ChenMin YanCongcong Chen}
588,209138.0,,,Clinical Biomechanics,,0268-0033 DO  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009,18.0,10.0,1/3/12,950-959,{S NadeauF MalouinB.J McFadyen}
589,862844.0,DPYD IVS14+1G>A and 2846A>T genotyping for the prediction of severe fluoropyrimidine-related toxicity: A meta-analysis,,Pharmacogenomics,Pharmacogenomics,1462-2416,14.0,11.0,1/13/01,1255-1272,{R. DanesiS. TerrazzinoP. L. CanonicoA. A. GenazzaniS. CargninM. Del Re}
590,,[Methicillin-resistant Staphylococcus aureus forming the fried egg appearance colonies isolated from a patient with septicemia],,Rinsho Byori,Rinsho byori. The Japanese journal of clinical pathology,0047-1860 (Print)     0047-1860,43.0,10.0,1/1/95,1061-5,{K. IijimaA. TanimotoY. KitagakiM. HiuraH. FujiwaraS. Ikawa}
591,587683.0,Support for nutrition from the older Americans act programs: a clarification on its 40th anniversary,eng,J Nutr Gerontol Geriatr,Journal of nutrition in gerontology and geriatrics,,32.0,1.0,1/13/01,Mar-81,{J. L. Lloyd}
592,927711.0,Measures of exposure to the Well London Phase-1 intervention and their association with health well-being and social outcomes,,Journal of Epidemiology & Community Health,,0143-005X,,,,597-605,
593,,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.,English,,,,0.0,0.0,1/1/98,53,
594,161847.0,Changes in glucose tolerance over time in women with polycystic ovary syndrome: a controlled study,,,,,90.0,,1/5/01,3236-42 ST  - Changes in glucose tolerance over time in women with polycystic ovary syndrome: a controlled study-,{A. DA  - Jun DO  - jc.2004-1843 [pii] 10.1210/jc.2004-1843 [doi] DP  - Nlm ET  - 2005/03/31 DunaifA. R. KunselmanR. S. LegroC. L. Gnatuk}
595,543292.0,Effects of Test Administrator Characteristics on Achievement Test Scores,,Online Submission,,978-957-41-6666-4,0.0,0.0,1/5/04,,{Maria PapapolydorouTaslima RahmanWilliam D. SchaferLori Parker}
596,248064.0,Distal radius fracture arthroscopic intraarticular displacement measurement after open reduction and internal fixation from a volar approach,eng,,Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association,0949-2658 (Print) 0949-2658,15.0,4.0,1/10/01,502-8,
597,,Age-related driving disorders: screening in hospitals and outpatients settings.,eng,,Geriatrics & gerontology international,1447-0594,10.0,4.0,1/10/10,288-94,{Kevin PatrickJill RybarLinda HillSara BairdRaul CoimbraSusanna Concha-Garcia}
598,,,,,,,,9.0,1/2/01,281-5,{S. OpatrnaP. StehlikJ. RacekJr. Opatrny K.V. SenftF. SefrnaO. Topolcan}
599,709094.0,Evidence based practice and advanced competencies in a MHS-CLS program,eng,,,,24.0,4.0,1/11/01,4-47-53,{L. PretlowA. RanneB. KrajE. K. LeibachB. Russell}
600,,Effect of QVA149 on lung volumes and exercise tolerance in COPD patients: the BRIGHT study,,Respiratory medicine,,,108.0,,1/14/01,584-92,{Jutta BeierPeter D'AndreaMichelle HenleyStephanie KornKai-Michael BeehDonald BanerjiDalal Jadayel}
601,793206.0,Disseminated lymphoma with large granular lymphocyte morphology diagnosed in a horse via abdominal fluid and transtracheal wash cytology.,eng,Veterinary clinical pathology / American Society for Veterinary Clinical Pathology,Vet Clin Pathol,1939-165X,44.0,3.0,1/15/09,437-41,{Fernanda CesarAnne A WooldridgeCinzia MastrorilliPete W ChristophersonKellye Joiner}
602,361682.0,Outcome of patients with severe PH due to lung disease with     and without targeted therapy,,Cardiovascular therapeutics,,,32.0,5.0,1/14/01,202-208,{Seiler IBaron MArzt MPfeifer MLange TJ}
603,732256.0,A comprehensive assessment of maternal deaths in Argentina: translating multicentre collaborative research into action.,,Bulletin of the World Health Organization,Bull.WHO,0042-9686,85.0,8.0,1/7/08,615-622 8p,{Romero MMercer RRamos SKarolinski A}
