ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
526,,nan,eng,Chinese medical journal,Chin. Med. J.,0366-6999,121,19,5/8/10,1945-52,{Zhi-yuan ZhangWei-liu QiuJia-wei Zheng}
527,254327,nan,eng,Occupational Medicine-Oxford,nan,0962-7480,58,2,nan,Jul-83,{Jos H VerbeekRob KokJan L HovingFrederieke G SchaafsmaFrank J H van DijkPaul B A Smits}
528,556803,Neurocognitive assessment in 13 patients affected by muchopolysaccharidosis IVA (MPS IVA),nan,nan,nan,nan,37,1,1/14/01,nan,{M. RigoldiS. GasperiniB. M. Del MenicoF. NichelliA. BonciminoM. CalabriaP. MeregalliR. Parini}
529,73792,nan,nan,Environmental toxicology and pharmacology,Environ. Toxicol. Pharmacol.,1872-7077,37,,1/14/01,195-201,{Marlon BargEmilio L StreckLara M GomesVanessa M AndradeDaniela D LeffaFelipe Dal-PizzolFabricia PetronilhoFrancieli VuoloMilena Carvalho-SilvaFernanda BalbinotGislaine T Rezin}
530,484593,New anticoagulants for atrial fibrillation.,eng,J. Cardiovasc. Med.,nan,1558-2027,10,6,1/9/06,nan,{Raffaele De CaterinaGiulia RendaSteen Dalby Kristensen}
531,351700,Our Health Counts -- Unmasking Health and Social Disparities among Urban Aboriginal People in Ontario.,English,Dissertation Abstracts International A: The Humanities and Social Sciences,nan,nan,0,0,nan,nan,
532,105981,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity.,nan,Science (New York N.Y.),Science,1095-9203,316,5826,nan,889-94,
533,408198,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1 _2 and  along their extrasynaptic cell membrane.,eng,Neuroscience,Neuroscience,1873-7544,254,-1,nan,80-96,{H H_gerW SieghartT KlausbergerI MilenkovicM VasiljevicD Maurer}
534,30272,Glial cells in amyotrophic lateral sclerosis.,ENG,Experimental neurology,Exp. Neurol.,1090-2430,-1,-1,nan,nan,{T PhilipsJ D Rothstein}
535,623367,Diagnosing acute cardiac ischemia in the emergency department: a systematic review of the accuracy and clinical effect of current technologies.,eng,Annals of Emergency Medicine American College of Emergency Physician's Research Forum,nan,nan,37,5,1/1/05,453-60,{J P IoannidisJ LauC MilchD SalemP W ChewN TerrinE M Balk}
536,,nan,eng,Paediatrics & child health,nan,1918-1485,5,2,3/1/00,105,{NULL}
537,449003,nan,nan,nan,nan,nan,0,0,nan,nan,{NULL}
538,299297,Employing a youth-led adult-guided framework: why drive high? social marketing campaign.,nan,Family & Community Health,nan,0160-6379,34,4,1/11/10,319-330,{Terry-Lynne MarkoTyler Watt}
539,302268,nan,English,nan,nan,nan,47,3,1/6/01,230-232,{Robert J. Flynn}
540,,nan,eng,nan,nan,nan,54,2,1/4/01,435-40,{A. M. WalkerJ. XerryK. DaviesN. C. ElvissR. J. Owen}
541,520843,nan,eng,AJR. American Journal Of Roentgenology,AJR Am J Roentgenol,0361-803X,184,5,1/5/05,1652-6,{Duncan M BrooksPramit M PhalRory Wolfe}
542,460786,nan,nan,nan,nan,nan,0,0,nan,nan,{NULL}
543,866131,nan,nan,Cancer Biotherapy,nan,1062-8401,10,3,1/1/95,nan,{V. LorussoM. De LenaM. GuidaM. CorrealeI. AbbateA. LatorreA. CasamassimaM. D. Musci}
544,751811,School soft drink intervention study,nan,BMJ,nan,nan,329,,1/4/01,E315-6,{S. A. FrenchM. StoryP. J. Hannan}
545,436781,Hoarse voice in adults: An evidence-based approach to the 12 minute consultation.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
546,796900,Chronic compartment syndrome an important cause of work-related upper limb disorder,nan,Rheumatology (Oxford),Rheumatology (Oxford England),1462-0324,44,11,1/5/01,1442-6,{J. P. HeathR. L. WilliamsM. H. Pritchard}
547,491837,Sleep sleep-dependent procedural learning and vigilance in chronic cocaine users: Evidence for occult insomnia,English,nan,nan,nan,82,3,1/6/01,238-49,{R. T. MalisonE. F. Pace-SchottV. CoricP. T. MorganR. StickgoldZ. H. Sahul}
548,893227,A screening methodology for crowdsourcing video QoE evaluation,nan,nan,nan,nan,0,0,1/14/01,nan,{E. Anegekuh L. Sun L. Ifeachor}
549,525874,Potential for inter-observer and intra-observer variability in x-ray review to establish stone-free rates after lithotripsy.,eng,nan,nan,0022-5347,,3,3/1/92,559-62,{D CaronS J WitchellM A JewettE L St LouisR R GrayC BombardierS KumraK E PsihramisM R Ryan}
550,26475,Situating universal design architecture: designing with whom?,ENG,Disability and rehabilitation,Disabil Rehabil,1464-5165,-1,-1,7/28/14,nan,
551,476191,Endovascular Treatment of Ruptured Large or Wide-Neck Basilar Tip Aneurysms Associated with Moyamoya Disease Using the Stent-Assisted Coil Technique.,ENG,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,nan,1532-8511,-1,-1,7/24/15,nan,{Yibin FangPengfei YangJianmin LiuYi XuQinghai HuangWenyuan ZhaoDongwei DaiYan Chen}
552,719389,Subjective states: A more robust model,nan,Games and Economic Behavior,nan,0899-8256,67,2,1/9/01,408-427,{K. SeoL. G. Epstein}
553,467318,The fundamental role of bone morphogenetic protein 15 in ovarian function and its      involvement in female fertility disorders.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
554,268361,Giant-cell tumour of the knee: the condition of the cartilage after treatment by curettage and cementing,eng,nan,The Journal of bone and joint surgery. British volume,nan,89,3,1/7/01,361-5,{K. JonssonA. RydholmI. KristianssonD. HeinegardF. V. von SteyernP. Mannfolk}
555,664795,Diagnostic accuracy of endoscopic ultrasound-guided fine-needle aspiration for solid pancreatic lesion: a systematic review.,eng,Journal of cancer research and clinical oncology,J. Cancer Res. Clin. Oncol.,1432-1335,,9,1/12/09,nan,{Hangcheng ZhouRenbao YangJiong ChenYunlian XiaYin Lu}
556,102180,Safety tolerability and sustained weight loss over 2 years with the once-daily human GLP-1 analog liraglutide.,eng,International journal of obesity (2005),nan,nan,36,6,1/12/06,843-54,{R CarraroM F RasmussenL NiskanenA HarperN FinerS R_ssnerM KunesovaL Van GaalM E J LeanA AstrupA RissanenM J Savolainen[Collective Name] NN8022-1807 Investigators}
557,258486,Web-based nutrition education intervention improves self-efficacy and self-regulation related to increased dairy intake in college students,English,nan,nan,nan,110,11,nan,1723-7,{Kathy W HosigSharon M Nickols-RichardsonKavita H PoddarSusan E DuncanEileen S Anderson}
558,961081,nan,nan,American Acupuncturist,nan,1520-7714,63,0,1/13/01,25-26,{NULL}
559,52681,Retrograde nailing of humeral shaft fractures,nan,nan,nan,nan,,350,1/1/98,26-39,{M. RunkelJ. BlumP. M. Rommens}
560,828156,Behavioral and cognitive measurements predict scores on the MAST: a 3-year prospective study.,eng,nan,Alcoholism clinical and experimental research,nan,,7,10/1/96,nan,{V HesselbrockA W Deckel}
561,,Development of a SNP genotyping panel and a medical decision support algorithm to predict drug response in schizophrenia,nan,Klinik Psikofarmakoloji Bulteni,Klin.Psikofarmakol.Bul.,1017-7833,21,0,1/11/01,S156-S157,{Y. A. SonG. UstunkarM. A. DokeH. A. DomY. Y. Tuncel}
562,,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY.,nan,Journal of Nursing UFPE / Revista de Enfermagem UFPE,nan,1981-8963,6,11,1/12/11,2761-2769 9p,{Gerlane ngela da Costa MoreiraDenyse Dutra Alencar VasconcelosAmanda Costa de FreitasCarla Cristina Braga MaranhoDanielle Figueiredo Patricio}
563,180977,nan,nan,nan,nan,nan,33,0,1/4/01,398-407,
564,828214,Transference-focused psychotherapy v. treatment by community psychotherapists for borderline personality disorder: randomised controlled trial.,eng,The British journal of psychiatry : the journal of mental science,Br J Psychiatry,1472-1465,196,5,1/10/05,389-95,{Philipp MartiusAnna BuchheimPeter BuchheimSusanne H_rzMichael RentropCord BeneckePeter SchusterMelitta Fischer-KernStephan Doering}
565,,The changing residential environments of older people,nan,nan,nan,nan,,0,1/11/01,207-220,{Basta Beard Beard Beel-Bates Bierman Bowling Cagney Calkins Carder Carlsson Chan Clark Clarke Cutchin Cutler Davidoff Diehl Doty Durrett Feldman Foote Freedman Gaugler Gitlin Gitlin Glass Golant Golant Golant Golant Golant Golant Golant Grafova Gross Hunt AlleyStephen M. Golant}
566,677752,A systematic review of the surgical treatment of large incisional hernia.,eng,Hernia : the journal of hernias and abdominal wall surgery,Hernia,nan,19,1,nan,89-101,{L TimmermansJ C SliekerJ F LangeE B DeerenbergJ JeekelD P HogerzeilP H C Eilers}
567,107417,Fast-food habits weight gain and insulin resistance (the CARDIA study): 15-year prospective analysis.,nan,Lancet,Lancet,1474-547X,365,9453,1/5/01,36-42,{David R JacobsDavid S LudwigCara B EbbelingAlex I KartashovMartha L SlatteryLinda Van HornMark A Pereira}
568,141282,Early prenatal survival in relation to the parental environment in sheep: A review,nan,nan,nan,0921-4488,29,2,6/29/98,143-156,{E DecuypereE DewilD VanmontfortH Michels}
569,,nan,nan,nan,nan,nan,33,2,1/10/01,163-176,{J. SkeesT. K. Race}
570,621640,Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis.,eng,nan,nan,1041-6102,12,2,6/1/00,nan,{J McCuskerF PrimeauM ColeL HanF Bellavance}
571,647583,nan,engpor,Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileira de Pneumologia e Tisilogia,nan,1806-3756,37,,nan,nan,
572,361080,nan,nan,JOGNN: Journal of Obstetric Gynecologic & Neonatal Nursing,nan,0884-2175,41,0,1/12/01,nan,
573,283168,nan,nan,Harefuah,nan,nan,151,7,1/12/01,421-6 435 434,
574,52633,Monteggia lesions in adults. A multicenter Bota study,eng,nan,nan,nan,62,0,1/1/96,78-83,
575,74821,Progesterone receptor PROGINS and +331G/A polymorphisms confer susceptibility to ovarian cancer: a meta-analysis based on 17 studies.,eng,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour Biol.,1423-0380,35,3,1/14/03,nan,{Xinran WangChenhuan DingLilan ChenShu LiTing LiuXia YinYou WangXiangjun SunWen DiHe Li}
576,373015,Gene analysis of steroid 5 alpha-reductase 1 in hyperandrogenic women,nan,Croatian Medical Journal,Croat.Med.J.,0353-9504,46,4,1/5/01,nan,{B. HeljicR. KomelI. EminovicF. GavrankapetanovicJ. PrezeljJ. Karamehic}
577,529562,Intravenous insulin treatment in acute stroke: a systematic review and meta-analysis of randomized controlled trials.,nan,nan,Int J Stroke,1747-4949,9,,nan,489-93,{P MichelV PapavasileiouG NtaiosA BargiotaK Makaritsis}
578,574242,Hospitalized heart failure patients with preserved vs. reduced     ejection fraction in Dubai United Arab Emirates: a prospective     study,English,European journal of heart failure,nan,nan,,,1/14/01,454-460,{Al Sayed Hussain ASaheb Sharif-Askari NSulaiman SAAl-Mulla AATabatabai SSaheb Sharif-Askari F}
579,966388,Multiple endocrine neoplasia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene,English,Yonsei Medical Journal,Yonsei Med.J.,nan,49,4,nan,655-661,{H. ChoiE. S. KangS. K. LimS. Y. JeongH. C. LeeH. J. KimS. KimY. RheeY. H. LeeJ. H. MoonK. R. KimC. W. AhnB. S. ChaE. J. Lee}
580,919014,[Anesthetic gases exposure: findings from a 13 year environmental and biological monitoring in a hospital company].,ita,Patologie asbesto correlate in congiunti di lavoratori del settore cemento-amianto.,nan,nan,29,3,1/7/07,411-3,{M A SanchezS RitzuV CapelliP BoccalonG Arcangeli}
581,494428,Out-of-hospital cardiac arrests occurring in southern Ontario health care clinics: bystander cardiopulmonary resuscitation and automated external defibrillator use.,eng,Canadian family physician Medecin de famille canadien,Can Fam Physician,1715-5258,56,6,1/10/06,e213-8,{Karen K LamSteven C BrooksLaurie J Morrison}
582,55809,Diffusion tensor imaging of deep gray matter in children treated for brain malignancies.,nan,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,Childs Nerv Syst,1433-0350,30,4,1/14/04,631-8,{Anna NideckerSiamak ArdekaniE Mark MahoneFirouzeh TannaziJarunee IntrapiromkulMoody WharamLarry J BrantAlena Horsk}
583,368651,A randomized controlled trial of paracetamol versus morphine for the treatment of acute painful crisis of sickle cell disease,nan,nan,nan,nan,20,5,nan,S149,{R. Rehmani}
584,,Puberty suppression in adolescents with gender identity disorder: a prospective follow-up study,English,Journal of Sexual Medicine,nan,nan,8,8,1/11/01,2276-83,{T. A. DoreleijersP. T. Cohen-KettenisA. L. de VriesT. D. Steensma}
585,435904,A meta-analysis of clinical trials comparing mirtazapine with selective serotonin reuptake inhibitors for the treatment of major depressive disorder.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
586,407245,Group physiotherapy provides similar outcomes for participants after joint replacement surgery as 1-to-1 physiotherapy: a sequential cohort study.,eng,nan,Arch Phys Med Rehabil,1532-821X,90,10,1/9/10,1727-33,{Corinne L CoulterJennie M ScarvellJeanie M Weber}
587,918698,Sevoflurane postconditioning converts persistent ventricular fibrillation into regular rhythm.,eng,European Journal Of Anaesthesiology,Eur J Anaesthesiol,nan,26,9,1/9/09,766-71,{Fengjiang ZhangGang ChenMin YanCongcong Chen}
588,209138,nan,nan,Clinical Biomechanics,nan,0268-0033 DO  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009,18,10,1/3/12,950-959,{S NadeauF MalouinB.J McFadyen}
589,862844,DPYD IVS14+1G>A and 2846A>T genotyping for the prediction of severe fluoropyrimidine-related toxicity: A meta-analysis,nan,Pharmacogenomics,Pharmacogenomics,1462-2416,14,11,1/13/01,1255-1272,{R. DanesiS. TerrazzinoP. L. CanonicoA. A. GenazzaniS. CargninM. Del Re}
590,,[Methicillin-resistant Staphylococcus aureus forming the fried egg appearance colonies isolated from a patient with septicemia],nan,Rinsho Byori,Rinsho byori. The Japanese journal of clinical pathology,0047-1860 (Print)     0047-1860,43,10,1/1/95,1061-5,{K. IijimaA. TanimotoY. KitagakiM. HiuraH. FujiwaraS. Ikawa}
591,587683,Support for nutrition from the older Americans act programs: a clarification on its 40th anniversary,eng,J Nutr Gerontol Geriatr,Journal of nutrition in gerontology and geriatrics,nan,32,1,1/13/01,Mar-81,{J. L. Lloyd}
592,927711,Measures of exposure to the Well London Phase-1 intervention and their association with health well-being and social outcomes,nan,Journal of Epidemiology & Community Health,nan,0143-005X,,,nan,597-605,
593,,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.,English,nan,nan,nan,0,0,1/1/98,53,
594,161847,Changes in glucose tolerance over time in women with polycystic ovary syndrome: a controlled study,nan,nan,nan,nan,90,,1/5/01,3236-42 ST  - Changes in glucose tolerance over time in women with polycystic ovary syndrome: a controlled study-,{A. DA  - Jun DO  - jc.2004-1843 [pii] 10.1210/jc.2004-1843 [doi] DP  - Nlm ET  - 2005/03/31 DunaifA. R. KunselmanR. S. LegroC. L. Gnatuk}
595,543292,Effects of Test Administrator Characteristics on Achievement Test Scores,nan,Online Submission,nan,978-957-41-6666-4,0,0,1/5/04,nan,{Maria PapapolydorouTaslima RahmanWilliam D. SchaferLori Parker}
596,248064,Distal radius fracture arthroscopic intraarticular displacement measurement after open reduction and internal fixation from a volar approach,eng,J Orthop Sci,Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association,0949-2658 (Print) 0949-2658,15,4,1/10/01,502-8,
597,,Age-related driving disorders: screening in hospitals and outpatients settings.,eng,nan,Geriatrics & gerontology international,1447-0594,10,4,1/10/10,288-94,{Kevin PatrickJill RybarLinda HillSara BairdRaul CoimbraSusanna Concha-Garcia}
598,,nan,nan,nan,nan,nan,,9,1/2/01,281-5,{S. OpatrnaP. StehlikJ. RacekJr. Opatrny K.V. SenftF. SefrnaO. Topolcan}
599,709094,Evidence based practice and advanced competencies in a MHS-CLS program,eng,nan,nan,nan,24,4,1/11/01,4-47-53,{L. PretlowA. RanneB. KrajE. K. LeibachB. Russell}
600,,Effect of QVA149 on lung volumes and exercise tolerance in COPD patients: the BRIGHT study,nan,Respiratory medicine,nan,nan,108,,1/14/01,584-92,{Jutta BeierPeter D'AndreaMichelle HenleyStephanie KornKai-Michael BeehDonald BanerjiDalal Jadayel}
601,793206,Disseminated lymphoma with large granular lymphocyte morphology diagnosed in a horse via abdominal fluid and transtracheal wash cytology.,eng,Veterinary clinical pathology / American Society for Veterinary Clinical Pathology,Vet Clin Pathol,1939-165X,44,3,1/15/09,437-41,{Fernanda CesarAnne A WooldridgeCinzia MastrorilliPete W ChristophersonKellye Joiner}
602,361682,Outcome of patients with severe PH due to lung disease with     and without targeted therapy,nan,Cardiovascular therapeutics,nan,nan,32,5,1/14/01,202-208,{Seiler IBaron MArzt MPfeifer MLange TJ}
603,732256,A comprehensive assessment of maternal deaths in Argentina: translating multicentre collaborative research into action.,nan,Bulletin of the World Health Organization,Bull.WHO,0042-9686,85,8,1/7/08,615-622 8p,{Romero MMercer RRamos SKarolinski A}
604,636937,Human african trypanosomiasis diagnosis in first-line health services of endemic countries a systematic review.,eng,Plos Neglected Tropical Diseases,nan,nan,6,11,1/12/01,e1919,{Victor KandeEpco HaskerVeerle LejonJean-Jacques MuyembePatrick MitashiMarleen BoelaertPascal Lutumba}
605,,Overlap of food addiction and substance use disorders definitions: analysis of animal and human studies.,eng,Neuropharmacology,Neuropharmacology,1873-7064,85,-1,1/14/10,81-90,{Antoine Hone-BlanchetShirley Fecteau}
606,592201,Efficacy of prolonged administration of intravenous erythromycin in an ambulatory setting as treatment of severe gastroparesis: one center's experience,nan,nan,nan,nan,28,2,1/1/99,131-4,
607,914007,Bound for success: a systematic review of constraint-induced movement therapy in children with cerebral palsy supports improved arm and hand use (Structured abstract),nan,Physical therapy,Phys Ther,0031-9023,89,,1/9/01,1126-1141,
608,208824,Optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear Schr_dinger equation,nan,nan,nan,0167-2789 DO  - http://dx.doi.org/10.1016/j.physd.2013.07.012,,1,6/15/92,96-160,{V.E. ZakharovS. DyachenkoA.C. NewellA. Pushkarev}
609,759501,[Progress in joint international research of demographic and geographic distribution of insignificant middle and high-grade tuberculin skin sensitivity].,ger,Zeitschrift fr Erkrankungen der Atmungsorgane mit Folia bronchologica,Z Erkr Atmungsorgane Folia Bronchol,0044-2631,133,,12/1/70,99-106,{M A Bleiker}
610,506162,Efficacy of Class 1 elastic compression stockings in the early stages of chronic venous disease. A comparative study.,eng,nan,nan,0392-9590,22,4,1/3/12,383-92,{F VinF A AllaertJ P BenigniS Sadoun}
611,372697,The future of JAK inhibition in myelofibrosis and beyond,nan,Blood Reviews,Blood Rev.,0268-960X,28,5,1/14/09,nan,{R.A. MesaN.C.P. CrossJ.O. Mascarenhas}
612,609245,Reinventing the wheel? Or the emperor's new clothes.,eng,nan,Journal of alternative and complementary medicine (New York N.Y.),1075-5535,9,5,1/3/10,613-5,{George VithoulkasMenachem OberbaumShepherd SingerRobbert van Haselen}
613,584706,A study of out-of-hospital cardiac arrests in northeastern Minnesota,eng,nan,Jama,nan,256,4,1/1/86,477-83,{G. S. McDonaldJ. W. BachmanP. C. O'Brien}
614,822897,The Chinese medicine construct stagnation in mind-body connection mediates the effects of mindfulness training on depression and anxiety,nan,Complementary Therapies in Medicine,nan,nan,21,4,1/13/01,348-357,{K. F. LamS. M. NgB. H. P. LauH. H. M. LoC. L. W. Chan}
615,145770,Outcomes from patients with multi-vessel disease following primary PCI: staged PCI imparts very low mortality.,eng,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,Catheter Cardiovasc Interv,1522-726X,77,5,1/11/04,617-22,
616,24026,Modelling the effects of subjective and objective decision making in scientific peer review.,eng,nan,Nature,1476-4687,,7486,6/14/02,Jun-93,{Marcus R Munaf_Mike W PeaceyIn-Uck Park}
617,,Exercise-induced flow limitation dynamic hyperinflation and exercise capacity in patients with bronchial asthma.,eng,The European respiratory journal,nan,0903-1936,24,,1/4/09,378-84,{A PolychronakiCh RoussosA KoutsoukouI DimitroulisJ Milic-EmiliN G KoulourisS RetsouE N KosmasM Gaga}
618,379988,The combined role of serotonin and interleukin-6 as biomarker for autism,nan,nan,nan,nan,284,0,1/22/15,290-296,{Y.-J. DuX.-M. ZhuB. SangC.-J. YangC.-L. Liu}
619,333862,General public's and physicians' perception of health risk associated with radon exposure in the state of Azad Jammu and Kashmir,nan,Public health nursing (Boston Mass.),Public Health Nurs,0737-1209,25,4,1/8/01,327-35,
620,779555,Cost-effectiveness of statins for primary prevention in patients newly diagnosed with type 2 diabetes in the Netherlands,English,Value in Health,nan,nan,,2,1/14/01,223-230,
621,323860,Women's sexuality in the South African constitutional court,English,Feminist Legal Studies,nan,09663622 (ISSN),14,3,1/6/01,391-406,{E. Bonthuys}
622,646572,[Medical and psychosocial care needs of cancer patients: a systematic review comparing urban and rural provisions].,nan,Impfstoffe: Akzeptanz und Sicherheit.,nan,nan,,31,1/10/08,nan,{R SchwarzJ ErnstM ZengerE Br_hlerR Schmidt}
623,128182,A randomized double-blind placebo controlled triphosphate in study of oral adenosine subacute low back pain,eng,nan,nan,nan,32,0,1/5/01,1114-7 ST  - A randomized double-blind placebo controlled triphosphate in study of oral adenosine subacute low back pain-,{M. RossignolF. A. AllaertB. BannwarthJ. P. C1  - Frn RCT-s_kningen CN  - Pubmed DA  - Jun DP  - NLM ET  - 2005/06/09 ValatS. RozenbergB. Avouac}
624,252998,Efficacy and safety of NMDA receptor antagonists augmentation therapy for schizophrenia: An updated meta-analysis of randomized placebo-controlled trials,nan,Journal of Psychiatric Research,nan,0022-3956,47,12,1/13/01,2018-2020,{Yuki MatsudaTaro KishiNakao Iwata}
625,231933,Taste olfactory and food texture reward processing in the brain and obesity,nan,International Journal of Obesity,nan,nan,35,4,1/11/01,550-561,{E. T. Rolls}
626,683304,nan,eng,Sleep,Sleep,0161-8105,31,9,1/8/09,1271-6,{Joost P A KuijerThom A VoornErnesto J Sanz-ArigitaEllemarije AltenaEus J W Van SomerenSerge A R B RomboutsYsbrand D Van Der Werf}
627,854628,Determinants of drug response in a cisplatin-resistant human lung cancer cell line.,eng,JPN. J. CANCER RES.,nan,0910-5050,81,5,5/1/90,527-35,
628,117678,Association between genetic polymorphism of tumor necrosis factor-alpha and risk of oral submucous fibrosis a pre-cancerous condition of oral cancer.,eng,Journal of dental research,J. Dent. Res.,0022-0345,80,12,nan,Sep-55,{L J HahnC J ChiuM L ChangL L HsiehY S KuoH M ChenC P ChiangC J Chen}
629,795170,nan,eng,Therapeutic advances in respiratory disease,nan,1753-4666,7,6,1/13/12,320-6,{Helen M Sorenson}
630,783722,nan,English,Cancer Epidemiology Biomarkers and Prevention,nan,nan,24,2,1/15/01,361-368,
631,376103,Effect of e-health on medical expenditures of outpatients with lifestyle-related diseases,English,nan,nan,nan,,8,1/11/01,591-5,{Y. AkematsuM. TsujiK. Minetaki}
632,505530,Fiscal impact of a potential legislative ban on second trimester elective terminations for prenatally diagnosed abnormalities (Structured abstract),nan,nan,nan,nan,91,5,1/1/00,359-362,{E. L. KrivcheniaM. I. EvansM. A. AyoubV. L. MillerS. B. Ransom}
633,868618,Phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by pazopanib vs pazopanib followed by sorafenib in the treatment of advanced / metastatic renal cell carcinoma-design of the SWITCH-2 Study (NCT01613846),nan,Onkologie,Onkologie,0378-584X,36,0,1/13/01,75,{J. GschwendS. Schirrmacher-MemmelA. BeekerM. O. GrimmB. BrehmerM. ZaissU. Von VerschuerS. PahernikM. BosM. De SantisM. RetzS. Krause}
634,503451,Epidemiology of sporting injuries among elite soccer players: A longitudinal study,nan,Rheumatology (United Kingdom),Rheumatology,1462-0324,,0,1/12/01,iii25-iii25,{M GimpelS GadolaP CooperK JamesonG DeakinM GodtschailkM StokesC Cooper}
635,113363,Mental health symptoms in a population based survey of minority farm operators,nan,nan,nan,nan,0,0,nan,62928,{A. L. SteegeT. AltermanM. R. PetersenJ. Li}
636,944558,nan,eng,Neurol Res,Neurological research,nan,25,2,1/3/01,153-6,{H. OshimaK. KobayashiT. YamamotoM. KasaiC. FukayaY. Katayama}
637,,Antimicrobial resistance of H. pylori isolates in alaska native persons from 2000-2008: Results from the alaska sentinel surveillance project,nan,Helicobacter,Helicobacter,1523-5378,14,,1/9/01,328,{M. G. BruceJ. MorrisB. McMahonA. TveitD. HurlburtD. Bruden}
638,786108,Results of the phase II NCRI CLL206 trial of alemtuzumab in combination with high-dose methylprednisolone for high-risk (17P-) CLL,nan,Haematologica,nan,0390-6078,94,0,1/9/01,138-139,{C. DeardenJ. DoddE. MatutesD. CatovskyJ. BlundellA. RawstromD. AllsupD. OscierT. HamblinS. DoddE. HeartinR. JonesJ. RadfordS. ProctorS. AgrawalP. HillmenG. FollowsR. PettittA. BloorS. DevereuxS. Carruthers}
639,233544,nan,nan,The Australian journal of rural health,nan,1440-1584,22,4,1/14/08,156-9,
640,163093,Bioavailability and tolerability of intranasal diazepam in healthy adult volunteers,English,nan,nan,nan,,0,1/9/01,120-6 ST  - Bioavailability and tolerability of intranasal diazepam in healthy adult volunteers-,{Robert L. KrielJennifer R. RissVijay D. IvaturiJames C. C2  - 19231138 DB  - MEDLINE DO  - http://dx.doi.org/10.1016/j.eplepsyres.2009.01.001 CloydRonald A. Siegel}
641,31763,Protein kinase CK-1 inhibitors as new potential drugs for amyotrophic lateral sclerosis.,eng,Journal of medicinal chemistry,J. Med. Chem.,1520-4804,,6,3/27/14,2755-72,{Irene G SaladoAna MartinezDaniel I PerezBrian C KraemerMurilo L BelloConcepci_n PerezNicole F LiachkoMagalie LecourtoisMiriam RedondoCarmen GilLaetitia Miguel}
642,,The Prevalence and Age-Related Characteristics of Pain in a Sample of Women Veterans Receiving Primary Care,nan,Journal of Women's Health (15409996),nan,1540-9996,15,7,nan,862-869,{Alicia HeapySally G. HaskellM. Carrington ReidRobert D. KernsRebecca K. Papas}
643,847600,Experiences of African-American Women with Smartphone-Based Ecological Momentary Assessment.,ENG,Public health nursing (Boston Mass.),Public Health Nurs,0737-1209,,,4/15/11,nan,{Ashley McDonaldShannon N ZenkColleen CorteKelly K Jones}
644,638338,Letter by Raposeiras-Roubin et al regarding article mortality associated with atrial fibrillation in patients with myocardial infarction: a systematic review and meta-analysis.,eng,Circulation,Circulation,22-Sep,124,,1/11/11,e483; author's reply e484,{Sergio Raposeiras-Roub_nJos Maria Garc_a-AcuaJos Ram_n Gonzlez-Juanatey}
645,14077,Preferential expression of T-cell receptor V beta-chains in atopic eczema.,nan,Acta dermato-venereologica,nan,Jan-55,76,3,5/1/96,214-8,{C L_ligerK NeuberJ RingI K_hler}
646,453607,Evidence-based evaluation of therapeutic measures for amyotrophic lateral sclerosis. [Chinese],nan,nan,nan,nan,,,nan,nan,{NULL}
647,690793,Enhanced meta-analysis of acetylcholine binding protein structures reveals conformational signatures of agonism in nicotinic receptors.,eng,Protein science : a publication of the Protein Society,Protein Sci.,1469-896X,21,,1/12/03,307-17,{Cameron F AbramsSpencer T Stober}
648,799604,Factors associated with orthodontic patient compliance with intraoral elastic and headgear wear.,nan,American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists its constituent societies and the American Board of Orthodontics,nan,0889-5406,97,4,4/1/90,336-48,
649,718091,A 23-year-old Hispanic migrant fieldworker who presents with a painful rash on his limbs trunk and face. Guttate psoriasis.,eng,JAAPA: Journal of the American Academy of Physician Assistants (Haymarket Media Inc.),nan,nan,20,1,1/7/01,nan,{Richard AndrewsErica B LundstenA Maureen Bundick Morgan}
650,935189,Influence of two handwashing frequencies on reduction in colonizing flora with three handwashing products used by health care personnel.,eng,American journal of infection control,Am J Infect Control,0196-6553,17,2,4/1/89,83-88,{E LarsonB A LaughonK Mayur}
