ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
527,254327,Evaluation of a workshop on evidence-based medicine for social insurance physicians.,eng,Occupational Medicine-Oxford,nan,0962-7480,58,2,1/8/03,Jul-83,{Jos H VerbeekRob KokJan L HovingFrederieke G SchaafsmaFrank J H van DijkPaul B A Smits}
528,556803,Neurocognitive assessment in 13 patients affected by muchopolysaccharidosis IVA (MPS IVA),nan,nan,nan,nan,37,1,1/14/01,S136,{M. RigoldiS. GasperiniB. M. Del MenicoF. NichelliA. BonciminoM. CalabriaP. MeregalliR. Parini}
529,73792,Evaluation of the protective effect of Ilex paraguariensis and Camellia sinensis extracts on the prevention of oxidative damage caused by ultraviolet radiation.,eng,Environmental toxicology and pharmacology,Environ. Toxicol. Pharmacol.,1872-7077,,1,1/14/01,195-201,
530,484593,New anticoagulants for atrial fibrillation.,eng,J. Cardiovasc. Med.,nan,1558-2027,47.20403789690617,6,nan,446-53,
531,351700,Our Health Counts -- Unmasking Health and Social Disparities among Urban Aboriginal People in Ontario.,English,Dissertation Abstracts International A: The Humanities and Social Sciences,nan,nan,0,0,nan,nan,{Michelle Firestone}
532,,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity.,eng,Science (New York N.Y.),Science,1095-9203,316,5826,11/7/05,889-94,{George Davey SmithAmanda J BennettEleftheria ZegginiMarjo-Riitta JarvelinNicholas J WarehamLorna W HarriesColin N A PalmerShah EbrahimTimothy M FraylingSusan M RingBridget KnightSian EllardKatharine R OwenRachel M FreathyHana LangoDebbie A LawlorLon R CardonJohn R B PerryJeffrey C BarrettAndrew D MorrisGraham A HitmanKatherine S ElliottUlla SovioMark I McCarthyDavid MelzerAlex S F DoneyAndrew R NessYoav Ben-ShlomoAndrew T HattersleyAnn-Marie PatchNicholas J TimpsonNigel W RaynerMark WalkerMichael N WeedonRuth J F LoosFredrik KarpeIn_s BarrosoLuigi FerrucciChristopher J GrovesCecilia M LindgrenBeverley Shields}
533,408198,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1 _2 and  along their extrasynaptic cell membrane.,??eng,nan,Neuroscience,1873-7544,254,-1,12/19/13,80-96,{H H_gerW SieghartT KlausbergerI MilenkovicM VasiljevicD Maurer}
534,30272,Glial cells in amyotrophic lateral sclerosis.,ENG$,Experimental neurology,nan,1090-2430,-1,-1,5/22/14,nan,{T PhilipsJ D Rothstein}
535,623367,Diagnosing acute cardiac ischemia in the emergency department: a systematic review of the accuracy and clinical effect of current technologies.,eng,Annals of Emergency Medicine American College of Emergency Physician's Research Forum,nan,nan,37,5,1/1/05,453-60,
536,,Eczema - quiz.,eng,nan,nan,1918-1485,5,2,3/1/00,105,{NULL}
537,449003,Stroke in children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defects and eye abnormalities (PHACE) syndrome: A systematic review of the literature.,nan,nan,nan,nan,,0,nan,nan,{NULL}
538,299297,Employing a youth-led adult-guided framework: why drive high? social marketing campaign.,nan,Family & Community Health,nan,0160-6379,34,4,1/11/10,319-330,{Terry-Lynne MarkoTyler Watt}
539,302268,Review of Handbook for Working with Children and Youth: Pathways to Resilience across Cultures and Contexts,English,nan,nan,nan,47,3,1/6/01,230-??232,
540,592663,Helicobacter pylori antibiotic resistance patterns and genotypes in adult dyspeptic patients from a regional population in North Wales,eng,nan,nan,nan,54,2,1/4/01,435-40,{A. M. WalkerJ. XerryK. DaviesN. C. ElvissR. J. Owen}
541,,Sonographically guided biopsy of focal lesions: a comparison of freehand and probe-guided techniques using a phantom.,eng,AJR. American Journal Of Roentgenology,AJR Am J Roentgenol,0361-803X,184,5,1/5/05,1652-6,{Duncan M BrooksPramit M PhalRory Wolfe}
542,460786,Splinting osseointegrated implants and natural teeth in partially edentulous patients: a systematic review of the literature. [Review],nan,nan,nan,nan,0,0,nan,nan,{NULL}
543,866131,nan,nan,Cancer Biotherapy,nan,1062-8401,,3,1/1/95,195-203,{V. LorussoM. De LenaM. GuidaM. CorrealeI. AbbateA. LatorreA. CasamassimaM. D. Musci}
544,751811,School soft drink intervention study,nan,nan,nan,nan,329,7462,1/4/01,E315-6,{S. A. FrenchM. StoryP. J. Hannan}
545,436781,Hoarse voice in adults: An evidence-based approach to the 12 minute consultation.,nan,nan,nan,nan,0,0,nan,nan,
546,796900,Chronic compartment syndrome an important cause of work-related upper limb disorder,nan,nan,Rheumatology (Oxford England),1462-0324,,11,1/5/%0%1,1442-6,{J. P. HeathR. L. WilliamsM. H. Pritchard}
547,491837,Sleep sleep-dependent procedural learning and vigilance in chronic cocaine users: Evidence for occult insomnia,English,nan,nan,nan,82,3,1/6/01,238-49,{R. T. MalisonE. F. Pace-SchottV. CoricP. T. MorganR. StickgoldZ. H. Sahul}
548,,A screening methodology for crowdsourcing video QoE evaluation,nan,nan,nan,nan,0,0,1??/14/01,nan,{E. Anegekuh L. Sun L. Ifeachor}
549,525874,Potential for inter-observer and intra-observer variability in x-ray review to establish stone-free rates after lithotripsy.,eng,J. Urol.,nan,0022-5347,147,3,3/1/92,559-62,{D CaronS J WitchellM A JewettE L St LouisR R GrayC BombardierS KumraK E PsihramisM R Ryan}
550,26475,Situating universal design architecture: designing with whom?,ENG,Disability and rehabilitation,Disabil Rehabil,1464-5165,-1,-1,7/28/14,6-Jan,{P??aul Jones}%
551,476191,Endovascular Treatment of Ruptured Large or Wide-Neck Basilar Tip Aneurysms Associated with Moyamoya Disease Using the Stent-Assisted Coil Technique.,ENG,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,1532-8511,-1,-1,7/24/15,nan,{Yibin FangPengfei YangJianmin LiuYi XuQinghai HuangWenyuan ZhaoDongwei DaiYan Chen}
552,719389,Subjective states: A more robust model,nan,Games and Economic Behavior,nan,0899-8256,67,2,nan,nan,{K. SeoL. G. E#pst??ein}
553,2530253.7376275007,The fundamental role of bone morphogenetic protein 15 in ovarian function and its      involvement in female fertility disorders.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
554,268361,Giant-cell tumour of the knee: the condition of the cartilage after treatment by curettage and cementing,eng,nan,The Journal of bone and joint surgery. British volume,0301-620X (Print) 0301-620x??,89,3,1/7/01,361-5,{K. JonssonA. RydholmI. KristianssonD. HeinegardF. V. von SteyernP. Mannfolk}
555,664795,Diagnostic accuracy of endoscopic ultrasound-guided fine-needle aspiration for solid pancreatic lesion: a systematic review.,eng,Journal of cancer research and clinical oncology,J. Cancer Res. Clin. Oncol.,1432-13??35,138,9,1/12/09,1433-41,{Hangcheng ZhouRenbao YangJiong ChenYunlian XiaYin Lu}
556,102180,nan,eng,International journal of obesity (2005),Int J Obes (Lond),1476-5497,36,31.03946524821862,1/12/06,843-54,{R CarraroM F RasmussenL NiskanenA HarperN FinerS R_ssnerM KunesovaL Van GaalM E J LeanA AstrupA RissanenM J Savolainen[Collective Name] NN8022-1807 Investigators}
557,258486,Web-based nutrition education intervention improves self-efficacy and self-regulation related to increased dairy intake in college students,English,nan,nan,nan,110,11,1/10/01,1723-7,{Kathy W HosigSharon M Nickols-RichardsonKavi??ta H PoddarSusan E DuncanEileen S Anderson}
558,961081,Three Abstracts on Chinese Research,nan,American Acupuncturist,nan,1520-7714,304.6989325494434,0,nan,nan,
559,52681,nan,eng,nan,nan,nan,0,,nan,26-39,{M. RunkelJ. BlumP. M. Rommens}
560,828156,Behavioral and cognitive measurements predict scores on the MAST: a 3-year prospective study.,eng,nan,Alcoholism clinical and experimental research,0145-6008,,7,10/1/96,1173-8,{V HesselbrockA W Deckel}
561,812757,Development of a SNP genotyping panel and a medical decision support algorithm to predict drug response in schizophrenia,nan,Klinik Psikofarmakoloji Bulteni,nan,1017-7833,21,0,1/11/01,nan,{Y. A. SonG. UstunkarM. A. DokeH. A. DomY. Y. Tuncel}
562,713518,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY.,nan,Journal of Nursing UFPE / Revista de Enfermagem UFPE,REV ENFERMAGEM UFPE,1981-8963,6,11,1/12/%11%,2761-2769 9p,{Gerlane ngela da Costa MoreiraDenyse Dutra Alencar VasconcelosAmanda Costa de FreitasCarla Cristina Braga MaranhoDanielle Figueiredo Patricio}
563,,Neighbourhood characteristics and mortality in the Atherosclerosis Risk in Communities Study,nan,nan,nan,nan,33,,1/4/01,398-407#,{L. N. BorrellK. RoseB. L. ClarkD. CatellierA. V. D. Roux}
564,828214,nan,eng,The British journal of psychiatry : the journal of mental science,Br J Psychiatry,1472-1465,,5,1/10/05,389-95,{Philipp MartiusAnna BuchheimPeter BuchheimSusanne H_rzMichael RentropCord BeneckePeter SchusterMelitta Fischer-KernStephan Doering}
565,176160,The changing residential environments of older people,nan,nan,nan,nan,0,0,1/11/01,207-220,{Basta Beard Beard Beel-Bates Bierman Bowling Cagney Calkins Carder Carlsson Chan Clark Clarke Cutchin Cutler Davidoff Diehl Doty Durrett Feldman Foote Freedman Gaugler Gitlin Gitlin Glass Golant Golant Golant Golant Golant Golant Golant Grafova Gross Hunt AlleyStephen M. Golant}
566,677752,A systematic review of the surgical treatment of large incisional hernia.,eng,Hernia : the journal of hernias and abdominal wall surgery,Hernia,1248-9204,,,nan,89-101,
567,107417,Fast-food habits weight gain and insulin resistance (the CARDIA study): 15-year prospective analysis.,eng,Lancet,Lancet,1474-547X,365,9453,1/5/01,36-42,
568,141282,nan,nan,Small Ruminant Research,nan,0921-4488,,2,6/29/98,143-156,
569,708911,Changing tides: improving outcomes through mentorship on all levels of nursing,nan,nan,nan,nan,33,2,nan,163-176,{J. SkeesT. K. Race}
570,621640,Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis.,eng,International psychogeriatrics / IPA,Int Psychogeriatr,1041-6102,12,,6/1/00,231-47,{J McCuskerF PrimeauM ColeL HanF Bellavance}
571,647583,Pulmonary rehabilitation programs for patients with COPD.,engpor,nan,nan,1806-3756,,,1/11/07,544-@%@55,{Ana Maria Baptista MenezesDavid Alejandro GonzlezElaine C%ardozo MacedoPedro Curi HallalMaria de Ftima MaiaMarli KnorstSamuel Carvalho DumithJeovany Mart_nez-MesaRicardo Bica NoalFernando Csar WehrmeisterJos Roberto Jardim}
572,361080,The Impact of Nursing Case Management on Women With Diabetes in Pregnancy,nan,JOGNN: Journal of Obstetric Gynecologic & Neonatal Nursing,nan,0884-2175,41,0,1/12/01,S131-2,{Corinn Taylor}
573,283168,nan,heb,nan,nan,nan,151,7,1/12/01,421-6 435 434,{T. LevyY. Bloch}
574,,Monteggia lesions in adults. A multicenter Bota study,eng,nan,nan,nan,62,0,1/1/96,78-83,{W. De GrooteD. StoffelenK. GovaertsP. ReyndersP. L. BroosJ. Rondia}
575,,Progesterone receptor PROGINS and +331G/A polymorphisms confer susceptibility to ovarian cancer: a meta-analysis based on 17 studies.,eng,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,Tumour Biol.,1423-0380,,3,1/14/03,2427-36,{Xinran WangChenhuan DingLilan ChenShu LiTing LiuXia YinYou WangXiangjun SunWen DiHe Li}
576,373015,Gene analysis of steroid 5 alpha-reductase 1 in hyperandrogenic women,nan,Croatian Medical Journal,Croat.Med.J.,0353-9504,46,4,1/5/01,664-669,{B. HeljicR. KomelI. EminovicF. GavrankapetanovicJ. PrezeljJ. Karamehic}
577,529562,Intravenous insulin treatment in acute stroke: a systematic review and meta-analysis of randomized controlled trials.,eng,International journal of stroke : official journal of the International Stroke Society,Int J Stroke,1747-4949,,4,1/14/06,489-93,{P MichelV PapavasileiouG NtaiosA BargiotaK Makaritsis}
578,,Hospitalized heart failure patients with preserved vs. reduced     ejection fraction in Dubai United Arab Emirates: a prospective     study,English,European journal of heart failure,Eur. J. Heart Fail.,1879-0844,16,4,1/14/01,454-460,{Al Sayed Hussain ASaheb #Sharif-Askari NSulaiman SAAl-Mulla AATabatabai SSaheb Sharif-Askari F}
579,966388,Multiple endocrine neoplasia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene,English,nan,Yonsei Med.J.,1976-2437,49,4,1/8/01,655-661,{H. ChoiE. S. KangS. K. LimS. Y. JeongH. C. LeeH. J. KimS. KimY. RheeY. H. LeeJ. H. MoonK. R. KimC. W. AhnB. S. ChaE. J. Lee}
580,919014,[Anesthetic gases exposure: findings from a 13 year environmental and biological monitoring in a hospital company].,ita,Patologie asbesto correlate in congiunti di lavoratori del settore cemento-amianto.,nan,1592-7830,,3,1/7/07,411-3,{M A SanchezS RitzuV CapelliP BoccalonG Arcangeli}
581,494428,Out-of-hospital cardiac arrests occurring in southern Ontario health care clinics: bystander cardiopulmonary resuscitation and automated external defibrillator use.,nan,Canadian family physician Medecin de famille canadien,Can Fam Physician,1715-5258,56,6,1/10/06,e213-8,{Karen K LamSteven C BrooksLaurie J Morrison}
582,55809,Diffusion tensor imaging of deep gray matter in children treated for brain malignancies.,eng,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,Childs Nerv Syst,1433$-03@@50,,4,nan,nan,{Anna NideckerSiamak ArdekaniE Mark MahoneFirouzeh TannaziJarunee IntrapiromkulMoody WharamLarry J BrantAlena Horsk}
583,368651,A randomized controlled trial of paracetamol versus morphine for the treatment of acute painful crisis of sickle cell disease,nan,nan,nan,nan,20,5,1/13/01,S149,
584,423691,Puberty suppression in adolescents with gender identity disorder: a prospective follow-up study,English,Journal of Sexual Medicine,nan,nan,8,8,1/11/01,2276-83,
585,,A meta-analysis of clinical trials comparing mirtazapine with selective serotonin reuptake inhibitors for the treatment of major depressive disorder.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
586,2289573.4541627076,Group physiotherapy provides similar outcomes for participants after joint replacement surgery as 1-to-1 physiotherapy: a sequential cohort study.,eng,Archives Of Physical Medicine And Rehabilitation,Arch Phys Med Rehabil,1532-821X,,10,1/9/10,1727-33,
587,918698,Sevoflurane postconditioning converts persistent ventricular fibrillation into regular rhythm.,nan,European Journal Of Anaesthesiology,Eur J Anaesthesiol,1365-2346,26,,1/9/09,766-71,
588,,Frontal and sagittal plane analyses of the stair climbing task in healthy adults aged over 40 years: what are the challenges compared to level walking?,nan,Clinical Biomechanics,nan,0268-0033 DO  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009,18,,1/3/12,950-959,{S NadeauF MalouinB.J McFadyen}
589,862844,DPYD IVS14+1G>A and 2846A>T genotyping for the prediction of severe fluoropyrimidine-related toxicity: A meta-analysis,nan,Pharmacogenomics,Pharmacogenomics,1462-2416,14,11,1/13/01,1255-1272,
590,875733,[Methicillin-resistant Staphylococcus aureus forming the fried egg appearance colonies isolated from a patient with septicemia],jpn,Rinsho Byori,Rinsho byori. The Japanese journal of clinical pathology,0047-1860 (Print)     0047-1860,43,10,1/1/95,1061-5,{K. IijimaA. TanimotoY. KitagakiM. HiuraH. FujiwaraS. Ikawa}
591,587683,Support for nutrition from the older Americans act $programs: a clarification on its 40th anniversary,eng,J Nutr Gerontol Geriatr,nan,nan,32,1,1/13/01,Mar-81,{J. L. Lloyd}
592,927711,Measures of exposure to the Well London Phase-1 intervention and their association with health well-being and social outcomes,nan,Journal of Epidemiology & Community Health,nan,0143-005X,68,7,1/14/01,597-605,{C. BottomleyK. LockS. LaisA. ClowG. YuR. LynchA. RentonG. PhillipsM. PetticrewA. DraperP. TobiE. SchmidtR. HayesD. Moore}
593,313584,nan,nan,nan,nan,nan,0,0,1/1/98,53,{Jennifer L. EdwardsCherie A. LyonsMarcia E. SwordsMary S. RogersKathy E. Green}
594,161847,Changes in glucose tolerance over time in women with polycystic ovary syndrome: a controlled study,eng,nan,nan,nan,90,0,1/5/01,3236-42 ST  - Changes in glucose tolerance over time in women with polycystic ovary syndrome: a controlled study-,{A. DA  - Jun DO  - jc.2004-1843 [pii] 10.1210/jc.2004-1843 [doi] DP  - Nlm ET  - 2005/03/31 DunaifA. R. KunselmanR. S. LegroC. L. Gnatuk}
595,543292,Effects of Test Administrator Characteristics on Achievement Test Scores,nan,Online Submission,nan,978-957-41-6666-4,0,0,1/5/04,nan,{Maria PapapolydorouTaslima RahmanWilliam D. SchaferLori Parker}
596,248064,Distal radius fracture arthroscopic intraarticular displacement measurement after open reduction and internal fixation from a volar approach,eng,J Orthop Sci,Journal of orthopaedic science : official journal of the Japanese Orthopaedic Association,0949-2658 (Print) 0949-2658,15,4,1/10/01,nan,
597,887041,Age-related driving disorders: screening in hospitals and outpatients settings.,nan,Geriatr Gerontol Int,Geriatrics & gerontology international,1447-0594,10,4,1/10/10,288-94,{Kevin PatrickJill RybarLinda HillSara BairdRaul CoimbraSusanna Concha-Garcia}
598,314737,[Effect of a dialysis solution with icodextrin on ultrafiltration and selected metabolic parameters in patients treated with peritoneal dialysis],nan,nan,nan,nan,141,9,nan,nan,
599,709094,Evidence based practice and advanced competencies in a MHS-CLS program,eng,nan,nan,nan,24,4,1/11/01,4-47-53,{L. PretlowA. RanneB. KrajE. K. LeibachB. Russell}
600,327157,Effect of QVA149 on lung volumes and exercise tolerance in COPD patients: the BRIGHT study,nan,nan,nan,nan,,,nan,584-92,{Jutta BeierPeter D'AndreaMichelle HenleyStephanie KornKai-Michael BeehDonald BanerjiDalal Jadayel}
601,793206,Disseminated lymphoma with large granular lymphocyte morphology diagnosed in a horse via abdominal fluid and transtracheal wash cytology.,en@@g,Veterinar%y clin%ical pathology / American Society for Veterinary Clinical Pathology,Vet Clin Pathol,1939-165X,245.70458317086,3,1/15/09,437-41,{Fernanda CesarAnne A WooldridgeCinzia MastrorilliPete W ChristophersonKellye Joiner}
602,361682,Outcome of patients with severe PH due to lung disease with     and without targeted therapy,English,Cardiovascular therapeutics,nan,nan,32,5,1/14/01,202-208,{Seiler IBaron MArzt MPfeifer MLange TJ}
603,732256,A comprehensive assessment of maternal deaths in Argentina: translating multicentre collaborative research into action.,nan,nan,Bull.WH$#O,0042-9686,85,8,1/7/08,615-622 8p,
604,,Human african trypanosomiasis diagnosis in first-line health services of endemic countries a systematic review.,eng,Plos Neglected Tropical Diseases,nan,1935-2735,6,11,1/12/01,e1919,{Victor KandeEpco HaskerVeerle LejonJean-Jacques MuyembePatrick MitashiMarleen BoelaertPascal Lutumba}
605,743394,Overlap of food addiction and substance use disorders definitions: analysis of animal and human studies.,nan,Neuropharmacology,Neuropharmacology,nan,340.3809234502748,-1,1/14/10,81-90,{Antoine Hone-BlanchetShirley Fecteau}
606,592201,Efficacy of prolonged administration of intravenous erythromycin in an ambulatory setting as treatment of severe gastroparesis: one center's experience,eng,nan,nan,nan,28,8.508290859218622,1/1/99,nan,{E. M. QuigleyJ. K. DiBaise}
607,914007,Bound for success: a systematic review of constraint-induced movement therapy in children with cerebral palsy supports improved arm and hand use (Structured abstract),nan,Physical therapy,nan,0031-9023,89,11,1/9/01,1126-1141,{H. H. HuangJ. HaleL. FettersA. McBride}
608,208824,Optical turbulence: weak turbulence condensates and collapsing filaments in the nonlinear Schr_dinger equation,nan,nan,nan,nan,,,6/15/92,96-160,
609,759501,[Progress in joint international research of demographic and geographic distribution of insignificant middle and high-grade tuberculin skin sensitivity].,ger,Zeitschrift fr Erkrankungen der Atmungsorgane mit Folia bronchologica,Z Erkr Atmungsorgane Folia Bronchol,0044-2631,,1,12/1/70,99-106,{M A Bleiker}
610,,Efficacy of Class 1 elastic compression stockings in the early stages of chronic venous disease. A comparative study.,eng,Int. Angiol.,nan,0392-9590,22,,1/3/12,383-92,{F VinF A AllaertJ P BenigniS Sadoun}
611,372697,The future of JAK inhibition in myelofibrosis and beyond,nan,Blood Reviews,Blood Rev.,0268-960X,28,5,1/14/09,189-196,{R.A. MesaN.C.P. CrossJ.O. Mascarenhas}
612,609245,Reinventing the wheel? Or the emperor's new clothes.,eng,J Altern Complement Med,Journal of alternative and complementary medicine (New York N.Y.),1075-5535,9,5,1/3/10,613-5,{George Vit$houlkasMenachem Ober$baumShepherd SingerRobbert van Haselen}
613,584706,A study of out-of-hospital cardiac arrests in northeastern Minnesota,eng,Jama,Jama,0098-7484,256,4,1/1/86,477-83,
614,822897,The Chinese medicine construct stagnation in mind-body connection mediates the effects of mindfulness training on depression and anxiety,nan,Complementary T#herapies@@ in Medicine,nan,nan,21,4,1/13/01,348-%357,{K. F. LamS. M. NgB. H. P. LauH. H. M. LoC. L. W. Chan}
615,145770,Outcomes from patients with multi-vessel disease following primary PCI: staged PCI imparts very low mortality.,nan,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,Catheter Cardiovasc Interv,1522-726X,77,5,1/11/04,nan,{Gilles MontalescotGordon FitzGeraldKurt G Barringhaus[Collective Name] GRACE InvestigatorsFrans Van de WerfJoel M GoreDavid D McManusJos L_pez-Send_nPhilippe Gabriel StegKay Lee Park}
616,24026,Modelling the effects of subjective and objective decision making in scientific peer review.,eng,Nature,$N??ature,1476-4687,506,7486,nan,Jun-93,{Marcus R Munaf_Mike W PeaceyIn-Uck Park}
617,44484,Exercise-induced flow limitation dynamic hyperinflation and exercise capacity in patients with bronchial asthma.,eng,The European respiratory journal,nan,0903-1936,24,3,1/4/09,378-84,{A PolychronakiCh RoussosA KoutsoukouI DimitroulisJ Milic-EmiliN G KoulourisS RetsouE N KosmasM Gaga}
618,379988,The combined role of serotonin and interleukin-6 as biomarker for autism,nan,nan,nan,nan,284,0,1/22/15,290-296,{Y.-J. DuX.-M. ZhuB. SangC.-J. YangC.-L. Liu}
619,333862,General public's and physicians' perception of health risk associated with radon exposure in the state of Azad Jammu and Kashmir,nan,Public health nursing (Boston Mass.),Public Health Nurs,0737-1209,25,4,1/8/01,327-35,{Muhammad RafiqueM. Ikram ShahzadShahida Jabeen}
620,779555,Cost-effectiveness of statins for primary prevention in patients newly diagnosed with type 2 diabetes in the Netherlands,English,Value in Health,nan,nan,17,2,1/14/01,223-230,{S. T. VisserM. J. PostmaP. DenigF. M. De VriesE. Hak}
621,,Women's sexuality in the South African constitutional court,English,Feminist Legal Studies,nan,09663622 (ISSN),14,16.86567251261458,1/6/01,391-406,
622,646572,[Medical and psychosocial care needs of cancer patients: a systematic review comparing urban and rural provisions].,ger,Impfstoffe: Akzeptanz und Sicherheit.,nan,1439-4413,,31,1/10/08,1531-7,{R SchwarzJ ErnstM ZengerE Br_hlerR Schmidt}
623,128182,A randomized double-blind placebo controlled triphosphate in study of oral adenosine subacute low back pain,eng,nan,nan,nan,32,0,1/5/01,1114-7 ST  - A randomized double-blind placebo controlled triphosphate in study of oral adenosine subacute low back pain-,{M. RossignolF. A. AllaertB. BannwarthJ. P. C1  - Frn RCT-s_kningen CN  - Pubmed DA  - Jun DP  - NLM ET  - 2005/06/09 ValatS. RozenbergB. Avouac}
624,,Efficacy and safety of NMDA receptor antagonists augmentation therapy for schizophrenia: An updated meta-analysis of randomized placebo-controlled trials,nan,Journal of Psychiatric Research,nan,0022-3956,47,12,1/13/01,2018-2020,{Yuki MatsudaTaro KishiNakao Iwata}
625,,Taste olfactory and food texture reward processing in the brain and obesity,nan,International Journal of Obesity,nan,nan,,4,1/11/01,550-561,{E. T. Rolls}
626,683304,nan,eng,nan,Sleep,0161-8105,31,9,1/8/09,1271-6,{Joost P A KuijerThom A VoornErnesto J Sanz-ArigitaEllemarije AltenaEus J W Van SomerenSerge A R B RomboutsYsbrand D Van Der Werf}
627,854628,Determinants of drug response in a cisplatin-resistant human lung cancer cell line.,eng,JPN. J. CANCER RES.,nan,nan,81,5,nan,527-35,{N SaijoM YamakidoK D TewY FujiwaraK KasaharaM BungoY Sugimoto}
628,,Association between genetic polymorphism of tumor necrosis factor-alpha and risk of oral submucous fibrosis a pre-cancerous condition of oral cancer.,nan,Journal of dental research,J. Dent. Res.,0022-0345,80,12,1/1/12,Sep-55,{L J HahnC J ChiuM L ChangL L HsiehY S KuoH M ChenC P ChiangC J Chen}
629,795170,Improving end-of-life care for patients with chronic obstructive pulmonary disease.,eng,Therapeutic advances in respiratory disease,Ther Adv Respir Dis,1753-4666,7,18.15025636996772,1/13/12,320-6,{Helen M Sorenson}
630,783722,Diabetes and other comorbidities in breast cancer survival by race/ethnicity: The California breast cancer survivorship consortium (CBCSC),English,nan,nan,nan,24,2,nan,nan,
631,376103,Effect of e-health on medical expenditures of outpatients with lifestyle-related diseases,English,nan,nan,nan,,8,1/11/01,591-5,{Y. AkematsuM. TsujiK. Minetaki}
632,505530,Fiscal impact of a potential legislative ban on second trimester elective terminations for prenatally diagnosed abnormalities (Structured abstract),nan,nan,nan,nan,91,,1/1/00,359-362,
633,868618,Phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by pazopanib vs pazopanib followed by sorafenib in the treatment of advanced / metastatic renal cell carcinoma-design of the SWITCH-2 Study (NCT01613846),nan,Onkologie,Onkologie,0378-584X,36,,1/13/01,359.1657411201646,{J. GschwendS. Schirrmacher-MemmelA. BeekerM. O. GrimmB. BrehmerM. ZaissU. Von VerschuerS. PahernikM. BosM. De SantisM. RetzS. Krause}
634,503451,nan,nan,nan,Rheumatology,1462-0324,51,0,1/12/01,iii25-iii25,{M GimpelS GadolaP CooperK JamesonG DeakinM GodtschailkM StokesC Cooper}
635,,Mental health symptoms in a population based survey of minority farm operators,nan,nan,nan,nan,0,,nan,62928,{A. L. SteegeT. AltermanM. R. PetersenJ. Li}
636,944558,Motor cortex stimulation in patients with post-stroke pain: conscious somatosensory response and pain control,eng,N@@eurol Res,Neurological research,0161-6412 (Print) 0161-6412,25,2,1/3/01,153-6,{H. OshimaK. KobayashiT. YamamotoM. KasaiC. FukayaY. Katayama}
637,875250,Antimicrobial resistance of H. pylori isolates in alaska native persons from 2000-2008: Results from the alaska sentinel surveillance project,nan,Helicobacter,Helicobacter,1523-5378,14,4,1/9/01,328,{M. G. BruceJ. MorrisB. McMahonA. TveitD. HurlburtD. Bruden}
638,2742621.902524535,Results of the phase II NCRI CLL206 trial of alemtuzumab in combination with high-dose methylprednisolone for high-risk (17P-) CLL,nan,Haematologica,nan,0390-6078,506.1659838517313,0,nan,138-139,{C. DeardenJ. DoddE. MatutesD. CatovskyJ. BlundellA. RawstromD. AllsupD. OscierT. HamblinS. DoddE. HeartinR. JonesJ. RadfordS. ProctorS. AgrawalP. HillmenG. FollowsR. PettittA. BloorS. DevereuxS. Carruthers}
639,233544,Timely access to specialist medical oncology services closer to home for rural patients: experience from the Townsville Teleoncology Model.,eng,The Australian journal of rural health,Aust J Rural Health,1440-1584,22,4,1/14/08,156-9,{Sabe SabesanPeter AikenLynden J RobertsSarah LarkinsAbhishek Joshi}
640,163093,Bioavailability and tolerability of intranasal diazepam in healthy adult volunteers,English,nan,nan,nan,84,0,nan,120-6 ST  - Bioavailability and tolerability of intranasal diazepam in healthy adult volunteers-,{Robert L. KrielJennifer R. RissVijay D. IvaturiJames C. C2  - 19231138 DB  - MEDLINE DO  - http://dx.doi.org/10.1016/j.eplepsyres.2009.01.001 CloydRonald A. Siegel}
641,31763,Protein kinase CK-1 inhibitors as new potential drugs for amyotrophic lateral sclerosis.,eng,Journal of medicinal chemistry,J. Med. Chem.,1520-4804,57,6,3/27/14,2755-72,{Irene G SaladoAna MartinezDaniel I PerezBrian C KraemerMurilo L BelloConcepci_n PerezNicole F LiachkoMagalie LecourtoisMiriam RedondoCarmen GilLaetitia Miguel}
642,,The Prevalence and Age-Related Characteristics of Pain in a Sample of Women Veterans Receiving Primary Care,nan,Journal of Women's Health (15409996),nan,1540-9996,15,7,1/6/01,862-869,{Alicia HeapySally G. HaskellM. Carrington ReidRobert D. KernsRebecca K. Papas}
